alert_id,customer_id,amount,account_age_days,prior_orders,prior_disputes,delivery_status,delivery_proof,device_fingerprint,address_hash,days_since_purchase,complaint_category,complaint_text,persona,ring_archetype,text_contradiction,would_win_if_fought
ALT00817,CUST01733,1817.77,1239,10,1,delivered,otp,dev_b998e2d3,addr_4fbc0984,4,item_not_received,I have not received this package even after 4 days.,honest,,False,1
ALT00818,CUST01578,2384.0,281,3,3,in_transit,none,dev_9f1c9fd4,addr_ceb18cd3,26,not_as_described,Item is not what the listing showed. Quality is poor. This keeps happening.,opportunist,,False,0
ALT00819,CUST01057,1116.42,225,41,1,in_transit,none,dev_782a65e0,addr_70c2903f,29,duplicate_charge,Two payments went out for a single purchase.,honest,,False,0
ALT00820,CUST00278,6660.77,572,8,1,in_transit,otp,dev_610cf373,addr_362f5e5c,29,item_not_received,Nothing was delivered to my address. Please refund the amount.,honest,,False,1
ALT00821,CUST00294,3937.2,935,5,1,delivered,signed,dev_22f3f068,addr_d0b1fde0,14,unauthorised,"Unknown charge from your store, I never placed any order. Kindly help.",honest,,False,1
ALT00822,CUST00821,5908.47,426,12,2,delivered,otp,dev_059167e1,addr_567f3096,9,item_not_received,Nothing was delivered to my address. Please refund the amount. I raised this before and got no response.,opportunist,,False,1
ALT00823,CUST01243,2807.82,487,35,1,delivered,none,dev_d770a46e,addr_19bb5bf0,17,not_as_described,Product does not match the description on your site. Kindly help.,honest,,False,0
ALT00824,CUST00478,1209.94,50,0,3,delivered,otp,dev_3f086a9e,addr_243191eb,16,unauthorised,I did not authorise this transaction on my card. Reverse this now.,ring,tight,False,1
ALT00825,CUST01074,1788.28,565,18,1,lost,none,dev_fd81a925,addr_1e87c27e,10,not_as_described,"Received the wrong variant, this is not what I ordered. This keeps happening.",opportunist,,False,1
ALT00826,CUST01748,5149.43,484,33,1,in_transit,otp,dev_4dffc9aa,addr_1e5c5da8,28,not_as_described,Item is not what the listing showed. Quality is poor.,honest,,False,0
ALT00827,CUST00392,1160.64,1223,10,1,delivered,otp,dev_a008ac20,addr_0f4d6c40,4,not_as_described,Product does not match the description on your site. Kindly help.,honest,,False,1
ALT00828,CUST01805,1678.61,30,1,2,delivered,otp,dev_188a7f55,addr_5aeb90f6,11,not_as_described,Item is not what the listing showed. Quality is poor. Reverse this now.,ring,tight,False,1
ALT00829,CUST01442,1784.32,282,14,1,in_transit,none,dev_708c4f1a,addr_3565c8a2,34,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me. I raised this before and got no response.,opportunist,,False,0
ALT00830,CUST01535,3253.56,478,35,0,in_transit,none,dev_a090360d,addr_55c9bf0f,14,not_as_described,Item is not what the listing showed. Quality is poor. Kindly help.,honest,,False,1
ALT00831,CUST00360,13908.45,1341,39,0,delivered,otp,dev_2f237c4d,addr_f90fb6e4,7,not_as_described,"Received the wrong variant, this is not what I ordered.",honest,,False,0
ALT00832,CUST01333,1277.95,1446,31,1,in_transit,none,dev_2edff02e,addr_fc7aa2dc,8,not_as_described,Item is not what the listing showed. Quality is poor.,honest,,False,0
ALT00833,CUST00336,4859.37,408,49,1,delivered,signed,dev_c85aca46,addr_5eddbbbf,35,not_as_described,Item is not what the listing showed. Quality is poor.,honest,,False,1
ALT00834,CUST00549,8096.59,359,50,1,in_transit,none,dev_98986758,addr_71f9b0e2,36,not_as_described,Item is not what the listing showed. Quality is poor.,honest,,False,0
ALT00835,CUST00359,3400.44,399,20,0,in_transit,otp,dev_637e4b01,addr_8a4a0e2d,28,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me. Kindly help.,honest,,False,0
ALT00836,CUST01754,1619.37,864,8,1,in_transit,none,dev_5bc440f1,addr_6e417d47,12,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me.,honest,,False,0
ALT00837,CUST00377,1082.11,875,31,1,delivered,signed,dev_f1f8343e,addr_8cd321b0,4,unauthorised,I did not authorise this transaction on my card.,honest,,False,1
ALT00838,CUST00951,908.61,1085,50,1,in_transit,none,dev_757e2b43,addr_33a2ca5f,14,unauthorised,"This charge is not mine, my card was used without permission.",honest,,False,0
ALT00839,CUST00912,415.13,712,10,1,in_transit,none,dev_a61f0b96,addr_0d41ee47,22,item_not_received,I have not received this package even after 22 days. Kindly help.,honest,,False,0
ALT00840,CUST00406,1829.75,248,13,4,delivered,signed,dev_3a4962d1,addr_b43d4bf9,17,not_as_described,Product does not match the description on your site.,opportunist,,False,0
ALT00841,CUST01746,1620.59,287,5,3,delivered,otp,dev_55d8a81a,addr_c6ec757f,18,item_not_received,Nothing was delivered to my address. Please refund the amount.,opportunist,,False,0
ALT00842,CUST01152,1939.61,336,6,1,delivered,signed,dev_13eb4358,addr_1b4142aa,17,duplicate_charge,Duplicate debit of the same amount on the same day. This keeps happening.,opportunist,,False,1
ALT00843,CUST01674,1745.35,1205,32,1,lost,none,dev_9a7fde23,addr_332ac35a,45,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me.,honest,,False,0
ALT00844,CUST01435,1915.91,870,10,1,delivered,otp,dev_020a4497,addr_335f2f59,6,item_not_received,I have not received this package even after 6 days.,honest,,False,0
ALT00845,CUST00712,2807.9,153,14,1,delivered,signed,dev_a7742626,addr_3d43c4fe,28,unauthorised,"This charge is not mine, my card was used without permission. The size is wrong, I want to send it back. I raised this before and got no response.",opportunist,,True,1
ALT00846,CUST01322,3352.05,1421,14,1,delivered,signed,dev_c552f3c5,addr_3fac4317,36,duplicate_charge,Two payments went out for a single purchase.,honest,,False,1
ALT00847,CUST01204,4124.28,737,14,1,delivered,otp,dev_030974c0,addr_72e5e892,24,not_as_described,"Received the wrong variant, this is not what I ordered. Kindly help.",honest,,False,1
ALT00848,CUST00001,2575.68,696,7,0,delivered,otp,dev_30d73df7,addr_70e7e756,1,item_not_received,I have not received this package even after 1 days.,honest,,False,0
ALT00849,CUST01733,733.4,1239,10,1,in_transit,none,dev_b998e2d3,addr_4fbc0984,35,item_not_received,Nothing was delivered to my address. Please refund the amount. The colour is nothing like the photos. Kindly help.,honest,,True,0
ALT00850,CUST00095,3101.79,87,0,2,delivered,otp,dev_188a7f55,addr_5aeb90f6,20,duplicate_charge,Duplicate debit of the same amount on the same day.,ring,tight,False,0
ALT00851,CUST00572,1269.46,1114,5,1,delivered,otp,dev_35adde88,addr_b173fcdf,15,item_not_received,I have not received this package even after 15 days.,honest,,False,1
ALT00852,CUST00506,6326.74,1217,37,1,delivered,signed,dev_4cad66c5,addr_f82c6ad8,23,item_not_received,I have not received this package even after 23 days. It stopped working after two days of use.,honest,,True,1
ALT00853,CUST01747,2248.64,1373,14,1,lost,none,dev_f8751fd4,addr_544c0132,15,item_not_received,I have not received this package even after 15 days. Kindly help.,honest,,False,0
ALT00854,CUST01398,2709.83,423,7,4,in_transit,none,dev_75566ff1,addr_fb5435ba,26,item_not_received,Nothing was delivered to my address. Please refund the amount.,opportunist,,False,0
ALT00855,CUST01277,20159.49,88,2,3,delivered,otp,dev_ab24f74a,addr_b0b645da,11,item_not_received,I have not received this package even after 11 days.,ring,dropship,False,1
ALT00856,CUST01212,4189.52,501,35,1,delivered,signed,dev_9a73cd2f,addr_4a832ab5,23,not_as_described,Item is not what the listing showed. Quality is poor.,honest,,False,1
ALT00857,CUST01703,3053.32,1043,42,1,lost,none,dev_c96d525e,addr_8c68720e,18,item_not_received,I have not received this package even after 18 days. It stopped working after two days of use. Kindly help.,honest,,True,0
ALT00858,CUST00804,1963.16,335,24,0,delivered,none,dev_c12a34f4,addr_c8497436,9,not_as_described,Item is not what the listing showed. Quality is poor.,honest,,False,1
ALT00859,CUST00497,1654.19,487,3,4,lost,none,dev_68a650ce,addr_f998aaa1,5,not_as_described,"Received the wrong variant, this is not what I ordered.",opportunist,,False,0
ALT00860,CUST00134,1546.36,342,12,2,lost,none,dev_9cc41ca3,addr_cb9aefff,39,item_not_received,I have not received this package even after 39 days. I raised this before and got no response.,opportunist,,False,0
ALT00861,CUST01274,1850.79,175,16,3,lost,none,dev_2508f357,addr_fea95b73,9,item_not_received,I have not received this package even after 9 days. I raised this before and got no response.,opportunist,,False,0
ALT00862,CUST00475,780.04,692,14,1,in_transit,none,dev_d8186112,addr_6906d118,28,item_not_received,I have not received this package even after 28 days.,honest,,False,1
ALT00863,CUST00309,1947.75,578,20,3,delivered,otp,dev_89cb09aa,addr_13707fcb,17,duplicate_charge,Duplicate debit of the same amount on the same day.,opportunist,,False,1
ALT00864,CUST01271,1882.46,554,9,3,in_transit,otp,dev_18dd3aea,addr_b197603c,8,not_as_described,Item is not what the listing showed. Quality is poor. This keeps happening.,opportunist,,False,0
ALT00865,CUST01214,1568.58,171,10,2,delivered,otp,dev_4e2da257,addr_78ccd788,18,not_as_described,Item is not what the listing showed. Quality is poor.,opportunist,,False,1
ALT00866,CUST01444,9130.89,289,25,1,delivered,signed,dev_cfb87e6f,addr_fb16e5db,22,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me.,honest,,False,1
ALT00867,CUST00429,3088.59,611,13,0,in_transit,none,dev_ca55e38b,addr_06ba8cd3,38,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me. Kindly help.,honest,,False,0
ALT00868,CUST01723,6106.67,1264,26,0,delivered,none,dev_11654cb3,addr_69479974,38,not_as_described,Product does not match the description on your site.,honest,,False,0
ALT00869,CUST00534,1315.12,1301,49,1,in_transit,otp,dev_f0938776,addr_275c75dc,39,not_as_described,"Received the wrong variant, this is not what I ordered. Kindly help.",honest,,False,1
ALT00870,CUST01518,1133.24,912,12,0,delivered,signed,dev_fa8dae42,addr_d5b6de85,33,duplicate_charge,Duplicate debit of the same amount on the same day.,honest,,False,0
ALT00871,CUST01286,3831.6,465,44,1,in_transit,none,dev_a1c16b96,addr_9c02040d,35,item_not_received,Nothing was delivered to my address. Please refund the amount.,honest,,False,0
ALT00872,CUST00619,1038.6,716,13,1,in_transit,none,dev_41c7d9b3,addr_bdce4d4d,3,not_as_described,"Received the wrong variant, this is not what I ordered. Kindly help.",honest,,False,0
ALT00873,CUST00782,1522.58,298,15,1,in_transit,none,dev_63ba6c3d,addr_d9815a41,14,item_not_received,Nothing was delivered to my address. Please refund the amount. Kindly help.,honest,,False,0
ALT00874,CUST01143,9584.66,1409,32,0,in_transit,otp,dev_07a0ca6e,addr_37f8a88b,23,not_as_described,"Received the wrong variant, this is not what I ordered. Kindly help.",honest,,False,0
ALT00875,CUST00117,1572.32,584,5,3,delivered,otp,dev_bfcff645,addr_bf2c1fd1,19,not_as_described,Item is not what the listing showed. Quality is poor. This keeps happening.,opportunist,,False,0
ALT00876,CUST00683,661.42,218,7,2,delivered,otp,dev_9b81ce24,addr_3a58d606,34,item_not_received,I have not received this package even after 34 days. This keeps happening.,opportunist,,False,0
ALT00877,CUST00895,494.38,89,0,2,in_transit,none,dev_8d204cf6,addr_e7e399b8,26,unauthorised,"Unknown charge from your store, I never placed any order. Reverse this now.",ring,household,False,1
ALT00878,CUST00545,603.77,938,23,0,delivered,signed,dev_a6388854,addr_5893ef12,11,not_as_described,"Received the wrong variant, this is not what I ordered.",honest,,False,1
ALT00879,CUST01765,6458.78,488,11,4,in_transit,none,dev_5944a69c,addr_7c2ce385,24,unauthorised,"Unknown charge from your store, I never placed any order. The colour is nothing like the photos.",opportunist,,True,0
ALT00880,CUST00375,1381.49,382,26,0,in_transit,none,dev_5e24038e,addr_da73dae0,7,item_not_received,Nothing was delivered to my address. Please refund the amount. Kindly help.,honest,,False,0
ALT00881,CUST01301,19427.98,1352,24,0,delivered,otp,dev_fe716b14,addr_64f434d6,29,duplicate_charge,Duplicate debit of the same amount on the same day.,honest,,False,1
ALT00882,CUST00386,8191.02,604,20,1,delivered,signed,dev_3fbc75e0,addr_a2b6eddc,1,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me. The colour is nothing like the photos.,honest,,True,1
ALT00883,CUST00178,12151.15,1031,40,0,delivered,otp,dev_4dcabfb7,addr_35ce8841,1,not_as_described,"Received the wrong variant, this is not what I ordered.",honest,,False,1
ALT00884,CUST01702,1914.69,370,7,1,delivered,signed,dev_42696d14,addr_e666a9b4,1,not_as_described,Item is not what the listing showed. Quality is poor. This keeps happening.,opportunist,,False,1
ALT00885,CUST00739,1298.45,382,42,0,delivered,signed,dev_82ab23a0,addr_d8feb8de,19,not_as_described,Item is not what the listing showed. Quality is poor. Kindly help.,honest,,False,1
ALT00886,CUST00474,1600.2,457,12,4,delivered,signed,dev_4295f5c9,addr_3cfc7050,37,unauthorised,I did not authorise this transaction on my card.,opportunist,,False,1
ALT00887,CUST00610,4463.43,1460,31,1,in_transit,none,dev_5edb0d3c,addr_71818dcf,38,item_not_received,Nothing was delivered to my address. Please refund the amount.,honest,,False,1
ALT00888,CUST00859,1910.93,1143,42,0,lost,none,dev_7b62659e,addr_420079f5,10,duplicate_charge,Two payments went out for a single purchase. Kindly help.,honest,,False,0
ALT00889,CUST00076,1502.31,46,1,3,delivered,signed,dev_3f086a9e,addr_243191eb,44,item_not_received,I have not received this package even after 44 days. Refund immediately.,ring,tight,False,1
ALT00890,CUST01782,2380.69,1464,9,0,delivered,signed,dev_ebc2026f,addr_ff574e2b,23,unauthorised,"I did not authorise this transaction on my card. The size is wrong, I want to send it back.",honest,,True,1
ALT00891,CUST00409,7753.51,656,34,1,delivered,signed,dev_a83c1c2b,addr_b7461b72,43,unauthorised,"Unknown charge from your store, I never placed any order.",honest,,False,1
ALT00892,CUST00421,1200.75,1272,13,1,lost,none,dev_eac7dc2e,addr_51476e86,27,duplicate_charge,"Charged twice for the same order, please reverse one debit. Kindly help.",honest,,False,0
ALT00893,CUST01623,451.89,1174,49,0,delivered,signed,dev_34c6ea9b,addr_a3cb9e18,28,item_not_received,Nothing was delivered to my address. Please refund the amount.,honest,,False,1
ALT00894,CUST00796,7993.89,426,41,1,delivered,none,dev_82ff1f2e,addr_3b2d520b,13,item_not_received,I have not received this package even after 13 days. Kindly help.,honest,,False,0
ALT00895,CUST00795,3775.13,1257,39,0,delivered,otp,dev_436ae2bb,addr_498bcf67,3,not_as_described,Product does not match the description on your site.,honest,,False,0
ALT00896,CUST01618,924.67,1355,8,0,delivered,signed,dev_aadf3692,addr_8a9c66f7,3,not_as_described,"Received the wrong variant, this is not what I ordered.",honest,,False,1
ALT00897,CUST00969,10678.4,1164,31,1,delivered,signed,dev_b7a69c32,addr_d1fb55b1,29,not_as_described,Item is not what the listing showed. Quality is poor.,honest,,False,1
ALT00898,CUST01269,1821.63,1156,8,0,delivered,signed,dev_0f844fef,addr_ba6c34ab,12,item_not_received,I have not received this package even after 12 days. The colour is nothing like the photos.,honest,,True,1
ALT00899,CUST00630,1889.67,244,16,2,delivered,signed,dev_48f368ba,addr_7b0c036b,11,unauthorised,"Unknown charge from your store, I never placed any order. I raised this before and got no response.",opportunist,,False,1
ALT00900,CUST01172,976.99,1467,28,0,delivered,otp,dev_35469cb1,addr_0d95ee72,11,duplicate_charge,Two payments went out for a single purchase. Kindly help.,honest,,False,1
ALT00901,CUST00757,761.02,573,7,3,in_transit,none,dev_157ef914,addr_9bc88efe,9,item_not_received,Nothing was delivered to my address. Please refund the amount. I raised this before and got no response.,opportunist,,False,0
ALT00902,CUST00354,2970.09,707,25,1,delivered,signed,dev_9457f388,addr_014cc3a1,5,unauthorised,"Unknown charge from your store, I never placed any order.",honest,,False,1
ALT00903,CUST00465,1410.06,77,0,0,delivered,signed,dev_b87189e1,addr_e92af09b,31,unauthorised,I did not authorise this transaction on my card.,ring,dropship,False,1
ALT00904,CUST00800,4254.46,815,10,1,in_transit,none,dev_7b874b4a,addr_a46acc9a,38,item_not_received,Nothing was delivered to my address. Please refund the amount.,honest,,False,0
ALT00905,CUST00976,5313.57,987,35,0,delivered,signed,dev_3cb98350,addr_92698698,20,not_as_described,Product does not match the description on your site. Kindly help.,honest,,False,1
